filename,filepath,condition,voltage,noise,run,true_label,mse
imbalance_8V_quiet_run09.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run09.wav,imbalance,8V,quiet,9,1,76.16303253173828
imbalance_8V_quiet_run10.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run10.wav,imbalance,8V,quiet,10,1,78.10398864746094
normal_12V_noise_run01.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run01.wav,normal,12V,noise,1,0,40.69970703125
normal_12V_noise_run02.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run02.wav,normal,12V,noise,2,0,40.653717041015625
normal_12V_noise_run03.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run03.wav,normal,12V,noise,3,0,40.758216857910156
normal_12V_noise_run04.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run04.wav,normal,12V,noise,4,0,38.84386444091797
normal_12V_noise_run05.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run05.wav,normal,12V,noise,5,0,36.940216064453125
normal_12V_noise_run06.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run06.wav,normal,12V,noise,6,0,39.63744354248047
normal_12V_noise_run07.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run07.wav,normal,12V,noise,7,0,37.900482177734375
normal_12V_noise_run08.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run08.wav,normal,12V,noise,8,0,37.69178009033203
normal_12V_noise_run09.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run09.wav,normal,12V,noise,9,0,38.423580169677734
normal_12V_noise_run10.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\noise\normal_12V_noise_run10.wav,normal,12V,noise,10,0,37.33454513549805
normal_12V_quiet_run01.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run01.wav,normal,12V,quiet,1,0,69.3982925415039
normal_12V_quiet_run02.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\normal\12V\quiet\normal_12V_quiet_run02.wav,normal,12V,quiet,2,0,69.62613677978516
